"question<br><span style='font-size:14px'>A discount that ends tonight produces a mild panic, and panic is a poor adviser: it shifts attention from the <b>question</b> ""do I want this?</span>","n./v. ★问题 / 疑问 / 质疑 / 询问<br>今晚就结束的折扣会引发轻微的恐慌，而恐慌是个糟糕的顾问：它把注意力从""我想要这个吗""转移到""不买会不会后悔""。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>ask a question 提问",A
rarely<br><span style='font-size:14px'>The students who do best are <b>rarely</b> those who followed a formula.</span>,"adv. ★很少,难得 / 不常 / 异乎寻常地 / 极好地<br>表现最好的学生，很少是那些照着公式选的人。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>rarely happen 很少发生",A
"seem<br><span style='font-size:14px'>A story about an ordinary event produces no desire to share it, while a story that <b>seems</b> incredible demands an audience.</span>","v. ★似乎,好像 / 看来<br>一件平常事不会产生分享的欲望，而一个听起来不可思议的故事却非要有人听不可。<br><i>2021年6月 第1套 · 仔细阅读 · Passage One</i><br>it seems that 似乎",A
"shop<br><span style='font-size:14px'>Yet several museums have found that visitors who enter for free spend more in the <b>shop</b> and café, and that donations from satisfied visitors partly replace the lost ticket revenue.</span>",n./v. ★商店 / 购物 / 车间<br>不过几家博物馆发现，免费进来的访客在商店和咖啡馆消费更多，满意访客的捐赠也部分弥补了门票收入的损失。<br><i>2023年6月 第1套 · 仔细阅读 · Passage Two</i><br>shop assistant 店员,A
tend<br><span style='font-size:14px'>Projects that have succeeded <b>tend</b> to share one feature: the people who bear the cost also receive a share of the benefit.</span>,v. ★倾向于 / 往往会 / 照料 / 招待 / 趋向<br>凡是成功的项目往往有一个共同点：承担代价的人也能分到好处。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>tend to do 往往会,A
"write<br><span style='font-size:14px'>People share material that expresses emotion, and rumours tend to be <b>written</b> in emotional language, whereas corrections are sober and careful, which makes them far less attractive.</span>","v. ★写,书写 / 写作 / 写信<br>人们会转发带有情绪的内容，而谣言往往用情绪化的语言写成，相比之下辟谣文字克制而谨慎，吸引力就差得多。<br><i>2021年6月 第1套 · 仔细阅读 · Passage One</i><br>write down 写下",A
yet<br><span style='font-size:14px'><b>Yet</b> there are limits that no improvement in video quality will remove.</span>,adv./conj. ★然而 / 还 / 但是<br>然而有些局限是视频画质再怎么改善也消除不了的。<br><i>2022年12月 第1套 · 仔细阅读 · Passage Two</i><br>as yet 迄今为止,A
"appear<br><span style='font-size:14px'>Platforms have tried various responses, from warnings to removing content, but the most effective measure <b>appears</b> to be slower: teaching users to check the source before sharing.</span>",v. ★出现 / 显得 / 似乎 / 出场<br>平台尝试过各种应对手段，从贴警告到下架内容，但最有效的办法似乎更慢：教用户在转发前先核实来源。<br><i>2021年6月 第1套 · 仔细阅读 · Passage One</i><br>appear to be 似乎是,A
better<br><span style='font-size:14px'>This suggests that the money spent on advertising campaigns would be <b>better</b> spent on frequency.</span>,adj./adv. ★更好的 / 更好地 / 改善<br>这提示我们，花在宣传上的钱不如花在班次上。<br><i>2022年6月 第1套 · 仔细阅读 · Passage Two</i><br>had better 最好,A
"choose<br><span style='font-size:14px'>Every year, families argue about the same question: should a student <b>choose</b> the subject they love, or the one that leads to a secure job?</span>",v. ★选择 / 决定 / 愿意<br>每年，家家户户都在争论同一个问题：学生该选自己喜欢的专业，还是选好就业的那个？<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>choose from 从…中挑选,A
"during<br><span style='font-size:14px'>There is also evidence that green space reduces the temperature of dense urban areas <b>during</b> heat waves, and that trees filter pollutants from the air.</span>",prep. ★在…期间 / 在…的时候<br>也有证据表明，绿地能在热浪期间降低密集城区的温度，树木还能过滤空气中的污染物。<br><i>2023年12月 第1套 · 仔细阅读 · Passage Two</i><br>during the day 白天,A
"give<br><span style='font-size:14px'>In one study, pupils who were told they were clever after solving a simple puzzle later chose easier tasks, apparently because they wished to protect the reputation they had just been <b>given</b>.</span>","v. ★给,提供 / 产生 / 让步<br>在一项研究中，因解出一道简单谜题而被夸""聪明""的学生，后来选择了更简单的任务，显然是想保护刚刚获得的那个名声。<br><i>2022年6月 第1套 · 仔细阅读 · Passage One</i><br>give up 放弃",A
"however<br><span style='font-size:14px'>Critics warn, <b>however</b>, that new parks can raise property prices and push poorer residents out of the neighbourhood they were meant to serve.</span>",adv./conj. ★然而 / 无论如何<br>然而批评者提醒，新建公园会推高房价，把本该受益的较贫穷居民挤出这个街区。<br><i>2023年12月 第1套 · 仔细阅读 · Passage Two</i>,A
"instead<br><span style='font-size:14px'>They propose continuous assessment <b>instead</b>: essays, projects and short tests spread across the term, which they claim give a fairer picture of a student's ability.</span>","adv. ★代替 / 反而,却<br>他们主张改用持续性评估：论文、项目和分散在整个学期的小测验，他们认为这样能更公平地反映学生的能力。<br><i>2023年12月 第1套 · 仔细阅读 · Passage One</i><br>instead of 代替",A
"large<br><span style='font-size:14px'>A <b>large</b> proportion of employees under thirty now say they prefer to remain with their current employer, even when they receive offers that pay more.</span>",adj. ★大的 / 大量的 / 广泛的<br>如今三十岁以下员工中有很大一部分表示，即使收到薪水更高的录用通知，他们也愿意留在现在的雇主这里。<br><i>2023年3月 第1套 · 仔细阅读 · Passage One</i><br>a large number of 大量的,A
"leave<br><span style='font-size:14px'>to the question ""will I regret <b>leaving</b> it? People are not irrational to enjoy a bargain.</span>",v./n. ★离开 / 留下 / 休假<br>人们喜欢捡便宜并不算不理性。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>leave behind 留下,A
"local<br><span style='font-size:14px'>Where villagers are employed as guides, or where a proportion of the entrance fee is returned to the community, attitudes change within a few years, and <b>local</b> residents begin to report illegal hunting themselves.</span>",adj./n. ★当地的 / 本地的 / 局部的 / 本地人<br>在村民被雇来做导游、或门票收入有一部分返还给社区的地方，几年之内态度就会转变，当地居民甚至会主动举报非法狩猎。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>local people 当地人,A
"number<br><span style='font-size:14px'>Studies suggest that even a brief pause, prompted by a simple question, reduces the <b>number</b> of false stories people forward.</span>",n./v. ★数字 / 号码 / 数量 / 编号<br>研究表明，哪怕只是由一个简单问题引发的短暂停顿，就能减少人们转发的假消息数量。<br><i>2021年6月 第1套 · 仔细阅读 · Passage One</i><br>a number of 许多,A
"patient<br><span style='font-size:14px'>Telemedicine expanded rapidly when <b>patients</b> could not visit clinics, and many of them discovered that a consultation conducted from home was more convenient than a journey across the city followed by an hour in a waiting room.</span>",n./adj. ★病人 / 有耐心的<br>当病人无法到诊所时，远程医疗迅速铺开，许多病人发现在家问诊，比横穿城市再在候诊室坐上一小时要方便得多。<br><i>2022年12月 第1套 · 仔细阅读 · Passage Two</i><br>be patient with 对…有耐心,A
"price<br><span style='font-size:14px'>Shoppers who would ignore an item at its original <b>price</b> suddenly want it, not because they need it but because they feel they would be foolish to miss the opportunity.</span>",n. ★价格 / 代价 / 价值<br>按原价时根本不会看一眼的购物者，突然就想要了，不是因为需要，而是因为觉得错过这个机会太蠢。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>at any price 不惜代价,A
public<br><span style='font-size:14px'>Cities invest heavily in <b>public</b> transport and then wonder why residents continue to drive.</span>,"adj./n. ★公众的,公共的 / 公开的 / 公众,民众<br>城市在公共交通上投入巨资，随后又纳闷居民为什么还在开车。<br><i>2022年6月 第1套 · 仔细阅读 · Passage Two</i><br>in public 公开地",A
"reading<br><span style='font-size:14px'>Psychologists warn that repeated exposure to this pattern trains the brain to expect constant novelty, which makes slower activities, such as <b>reading</b> a book or listening to a lecture, feel uncomfortable by comparison.</span>",n. ★阅读 / 读物 / 读数<br>心理学家警告说，反复接触这种模式会训练大脑期待持续的新鲜感，相比之下，读书或听讲座这类较慢的活动就会让人觉得不舒服。<br><i>2023年6月 第1套 · 仔细阅读 · Passage One</i><br>reading room 阅览室,A
reason<br><span style='font-size:14px'>Their <b>reasons</b> are revealing.</span>,"n./v. ★原因,理由 / 理性 / 推理<br>他们给出的理由很说明问题。<br><i>2023年3月 第1套 · 仔细阅读 · Passage One</i><br>the reason for …的原因",A
"result<br><span style='font-size:14px'>For routine matters, such as renewing a prescription or discussing test <b>results</b>, the telephone or a video call is clearly sufficient, and it saves both the patient and the hospital a great deal of time.</span>","n./v. ★结果,成果 / 成绩 / 导致 / 起因于<br>对于续方、讨论检查结果这类常规事务，电话或视频显然已经足够，而且为病人和医院都省下大量时间。<br><i>2022年12月 第1套 · 仔细阅读 · Passage Two</i><br>result in 导致;result from 起因于",A
"schedule<br><span style='font-size:14px'>Many describe a working environment that has become unpredictable: projects appear without warning, meetings are <b>scheduled</b> late in the evening, and the boundary between work and private life has almost disappeared.</span>","n./v. ★时间表,日程 / 安排 / 时刻表 / 清单<br>许多人描述的工作环境变得难以预测：项目说来就来，会议安排在深夜，工作与私人生活之间的界限几乎消失。<br><i>2023年3月 第1套 · 仔细阅读 · Passage One</i><br>ahead of schedule 提前",A
"skill<br><span style='font-size:14px'>A sensible approach is to treat employment data as information rather than as an instruction, and to ask how a subject can be combined with <b>skills</b> that employers value, such as writing clearly, analysing data or speaking another language.</span>","n. ★技能,技巧 / 熟练 / 本领<br>明智的做法是把就业数据当作信息而不是指令，并思考如何把一个专业与雇主看重的能力结合起来，比如写得清楚、会分析数据或会说一门外语。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>communication skills 沟通技巧",A
still<br><span style='font-size:14px'>They simply fail to notice that the money saved on an unwanted object is <b>still</b> money spent.</span>,adv./adj. ★仍然 / 还 / 静止的<br>他们只是没注意到，在一件不需要的东西上省下的钱，仍然是花出去的钱。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>—,A
"survey<br><span style='font-size:14px'>The usual explanation is cost, but <b>surveys</b> consistently show something else.</span>",n./v. ★调查 / 勘测 / 测量 / 全面审视 / 概述 / 纵览<br>通常的解释是成本，但调查一致指向别的东西。<br><i>2022年6月 第1套 · 仔细阅读 · Passage Two</i><br>conduct a survey 进行调查,A
"treat<br><span style='font-size:14px'>A sensible approach is to <b>treat</b> employment data as information rather than as an instruction, and to ask how a subject can be combined with skills that employers value, such as writing clearly, analysing data or speaking another language.</span>","v./n. ★对待,看待 / 处理 / 治疗 / 请客 / 款待 / 乐事<br>明智的做法是把就业数据当作信息而不是指令，并思考如何把一个专业与雇主看重的能力结合起来，比如写得清楚、会分析数据或会说一门外语。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>treat sb as 把某人当作",A
all<br><span style='font-size:14px'><b>All</b> living organisms on Earth are exposed to a 24-hour day-night cycle.</span>,adj./pron. ★所有的 / 全部 / 一切<br>地球上所有的生物体都处在一天二十四小时的昼夜循环之中。<br><i>2025年12月 第1套 · 仔细阅读 · Passage One（昼夜节律）</i><br>after all 毕竟,A
"body<br><span style='font-size:14px'>City planners have long suspected that parks are good for residents, and a growing <b>body</b> of research now supports that intuition.</span>",n. ★身体 / 主体 / 团体 / 尸体<br>城市规划者早就怀疑公园对居民有益，现在越来越多的研究支持这种直觉。<br><i>2023年12月 第1套 · 仔细阅读 · Passage Two</i><br>body language 肢体语言,A
"book<br><span style='font-size:14px'>Psychologists warn that repeated exposure to this pattern trains the brain to expect constant novelty, which makes slower activities, such as reading a <b>book</b> or listening to a lecture, feel uncomfortable by comparison.</span>",n./v. ★书 / 书籍 / 预订<br>心理学家警告说，反复接触这种模式会训练大脑期待持续的新鲜感，相比之下，读书或听讲座这类较慢的活动就会让人觉得不舒服。<br><i>2023年6月 第1套 · 仔细阅读 · Passage One</i><br>book a ticket 订票,A
business<br><span style='font-size:14px'>Economists draw a broader lesson: a <b>business</b> model that depends on unlimited growth will eventually meet the limits of the physical world.</span>,"n. ★生意,商业 / 事务,业务 / 公司,企业 / 职责 / 行业 / 营业额<br>经济学家得出一个更普遍的教训：依赖无限增长的模式终将撞上现实世界的边界。<br><i>2023年12月 第1套 · 长篇阅读 · The Sharing Economy</i><br>business trip 出差",A
"car<br><span style='font-size:14px'>Where buses are frequent, predictable and clean, people use them regardless of income; where services are irregular, even passengers who cannot afford a <b>car</b> will borrow money to avoid them.</span>",n. ★汽车 / 车厢 / 轿车<br>在公交班次密集、准点、干净的地方，无论收入高低人们都会坐；在服务不稳定的地方，连买不起车的人也会借钱躲开公交。<br><i>2022年6月 第1套 · 仔细阅读 · Passage Two</i><br>by car 乘汽车,A
"customer<br><span style='font-size:14px'>Experiments show that <b>customers</b> are more likely to buy when they can see the comparison, even when the so-called original price was never actually charged.</span>","n. ★顾客,客户<br>实验表明，只要能看到对照，顾客就更可能下单，哪怕那个所谓的原价其实从未真正收过。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>customer service 客户服务",A
describe<br><span style='font-size:14px'>Convenience follows closely behind: a route that requires two changes and a long walk is rejected even by commuters who <b>describe</b> themselves as environmentally conscious.</span>,"v. ★描述,形容<br>紧随其后的是便利性：一条要换乘两次再走很长一段路的线路，连自称有环保意识的上班族都会拒绝。<br><i>2022年6月 第1套 · 仔细阅读 · Passage Two</i><br>describe sb as 把某人描述为",A
"evidence<br><span style='font-size:14px'>The debate is usually presented as a choice between idealism and realism, but the <b>evidence</b> does not support such a sharp distinction.</span>","n. ★证据,迹象<br>这场争论通常被描述为理想主义与现实主义之间的选择，但证据并不支持如此泾渭分明的划分。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>evidence of/for …的证据",A
first<br><span style='font-size:14px'>Researchers have found that the most effective remedy is not a stricter schedule but a smaller <b>first</b> step: students who were asked merely to open the document and write one sentence frequently continued for an hour.</span>,adj./adv. ★第一的 / 首先 / 最初的<br>研究人员发现，最有效的补救办法不是更严格的日程，而是更小的第一步：那些只被要求打开文档写一句话的学生，往往会接着写上整整一个小时。<br><i>2021年12月 第1套 · 选词填空 · Procrastination</i><br>at first 起初,A
"information<br><span style='font-size:14px'>A study that examined millions of messages shared online reached an uncomfortable conclusion: false <b>information</b> travels faster, further and deeper than accurate information.</span>","n. ★信息,资料 / 情报 / 通知<br>一项研究了数百万条网络转发信息的研究，得出了一个令人不安的结论：虚假信息比真实信息传得更快、更远、更深。<br><i>2021年6月 第1套 · 仔细阅读 · Passage One</i><br>a piece of information 一条信息",A
"introduce<br><span style='font-size:14px'>Unsurprisingly, resentment follows, and in several countries poaching increased after protection was <b>introduced</b>.</span>",v. ★介绍 / 引进 / 提出 / 推行<br>怨恨随之而来，毫不意外，在几个国家，保护措施出台后偷猎反而增加了。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>introduce a system 引入制度,A
"likely<br><span style='font-size:14px'>Experiments show that customers are more <b>likely</b> to buy when they can see the comparison, even when the so-called original price was never actually charged.</span>",adj./adv. ★可能的 / 很可能<br>实验表明，只要能看到对照，顾客就更可能下单，哪怕那个所谓的原价其实从未真正收过。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>be likely to do 可能做,A
long<br><span style='font-size:14px'>Convenience follows closely behind: a route that requires two changes and a <b>long</b> walk is rejected even by commuters who describe themselves as environmentally conscious.</span>,v./adj. ★渴望 / 长的<br>紧随其后的是便利性：一条要换乘两次再走很长一段路的线路，连自称有环保意识的上班族都会拒绝。<br><i>2022年6月 第1套 · 仔细阅读 · Passage Two</i><br>long for 渴望,A
money<br><span style='font-size:14px'>They simply fail to notice that the <b>money</b> saved on an unwanted object is still money spent.</span>,"n. ★钱,货币 / 财富 / 收入<br>他们只是没注意到，在一件不需要的东西上省下的钱，仍然是花出去的钱。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>make money 赚钱",A
"out<br><span style='font-size:14px'>They also point <b>out</b> that continuous assessment places a heavy burden on teachers, who must mark far more work, and that students in such systems often complain about the constant pressure of deadlines.</span>",adv. ★出去 / 在外 / 熄灭<br>他们还指出，持续性评估给教师带来沉重负担，因为要批改的作业多得多，而且在这种制度下学生常常抱怨截止日期带来的持续压力。<br><i>2023年12月 第1套 · 仔细阅读 · Passage One</i><br>out of 从…中,A
project<br><span style='font-size:14px'><b>Projects</b> that have succeeded tend to share one feature: the people who bear the cost also receive a share of the benefit.</span>,"n./v. ★项目,工程 / 课题 / 投射 / 预测 / 伸出<br>凡是成功的项目往往有一个共同点：承担代价的人也能分到好处。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>project a image 展现形象",A
"remove<br><span style='font-size:14px'>Platforms have tried various responses, from warnings to <b>removing</b> content, but the most effective measure appears to be slower: teaching users to check the source before sharing.</span>","v. ★移走,去掉 / 脱下 / 免职 / 搬家 / 消除<br>平台尝试过各种应对手段，从贴警告到下架内容，但最有效的办法似乎更慢：教用户在转发前先核实来源。<br><i>2021年6月 第1套 · 仔细阅读 · Passage One</i><br>remove from 从…移除",A
"service<br><span style='font-size:14px'>Supermarkets defend these techniques as a <b>service</b> to customers, arguing that a logical arrangement helps people find what they need.</span>",n. ★服务 / 服役 / 公共设施<br>超市为这些手法辩护，称这是对顾客的服务，认为符合逻辑的摆放有助于人们找到需要的东西。<br><i>2022年12月 第1套 · 仔细阅读 · Passage One</i><br>public service 公共服务,A
share<br><span style='font-size:14px'>Projects that have succeeded tend to <b>share</b> one feature: the people who bear the cost also receive a share of the benefit.</span>,"v./n. ★分享,共享 / 分担 / 股份 / 份额 / 一份<br>凡是成功的项目往往有一个共同点：承担代价的人也能分到好处。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>share sth with 与…分享",A
"short<br><span style='font-size:14px'>They propose continuous assessment instead: essays, projects and <b>short</b> tests spread across the term, which they claim give a fairer picture of a student's ability.</span>",adj. ★短的 / 矮的 / 短暂的 / 缺乏的<br>他们主张改用持续性评估：论文、项目和分散在整个学期的小测验，他们认为这样能更公平地反映学生的能力。<br><i>2023年12月 第1套 · 仔细阅读 · Passage One</i><br>be short of 缺少,A
"small<br><span style='font-size:14px'>A single order typically arrives with a plastic container, a paper bag, a set of disposable chopsticks and several <b>small</b> packets of sauce, most of which are used for a few minutes and then thrown away.</span>",adj. ★小的 / 少量的 / 年幼的 / 微不足道的<br>一份订单通常送到一个塑料盒、一个纸袋、一套一次性筷子和几小包调料，其中大部分用上几分钟就被扔掉。<br><i>2023年3月 第1套 · 长篇阅读 · Food Delivery and Packaging Waste</i><br>a small amount of 少量的,A
"support<br><span style='font-size:14px'>The debate is usually presented as a choice between idealism and realism, but the evidence does not <b>support</b> such a sharp distinction.</span>","v./n. ★支持,支撑 / 供养 / 证实 / 支持 / 支撑物 / 赡养<br>这场争论通常被描述为理想主义与现实主义之间的选择，但证据并不支持如此泾渭分明的划分。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>support a family 养家",A
"system<br><span style='font-size:14px'>They also point out that continuous assessment places a heavy burden on teachers, who must mark far more work, and that students in such <b>systems</b> often complain about the constant pressure of deadlines.</span>",n. ★系统 / 制度 / 体系 / 方法<br>他们还指出，持续性评估给教师带来沉重负担，因为要批改的作业多得多，而且在这种制度下学生常常抱怨截止日期带来的持续压力。<br><i>2023年12月 第1套 · 仔细阅读 · Passage One</i><br>education system 教育制度,A
"themselves<br><span style='font-size:14px'>Where villagers are employed as guides, or where a proportion of the entrance fee is returned to the community, attitudes change within a few years, and local residents begin to report illegal hunting <b>themselves</b>.</span>",pron. ★他们自己 / 亲自<br>在村民被雇来做导游、或门票收入有一部分返还给社区的地方，几年之内态度就会转变，当地居民甚至会主动举报非法狩猎。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>by themselves 独自,A
thousand<br><span style='font-size:14px'>A study that followed more than ten <b>thousand</b> adults for fifteen years has found that those who exercised regularly were significantly less likely to develop depression.</span>,num./n. ★一千 / 成千上万<br>一项对一万多名成年人跟踪了十五年的研究发现，经常锻炼的人患抑郁症的概率明显更低。<br><i>2022年12月 第1套 · 听力 · Passage Two</i><br>thousands of 成千上万的,A
"three<br><span style='font-size:14px'>Every summer, students sit in crowded halls and try to recall, in <b>three</b> hours, everything they were supposed to have learned in a semester.</span>",num. ★三 / 三个<br>每年夏天，学生们挤在考场里，试图用三个小时回忆起一整个学期本该学会的所有东西。<br><i>2023年12月 第1套 · 仔细阅读 · Passage One</i><br>—,A
traditional<br><span style='font-size:14px'>Supporters of the <b>traditional</b> exam reply that it has one virtue no alternative has matched: it is difficult to cheat when hundreds of students answer the same questions at the same time under supervision.</span>,adj. ★传统的 / 惯例的<br>传统考试的支持者反驳说，它有一个替代方案比不了的优点：几百人在同一时间、有人监考的情况下回答同样的问题，很难作弊。<br><i>2023年12月 第1套 · 仔细阅读 · Passage One</i><br>traditional culture 传统文化,A
"usually<br><span style='font-size:14px'>Nature reserves are <b>usually</b> drawn on maps as if the land were empty, but in most cases people have lived on it for generations.</span>","adv. ★通常,经常<br>自然保护区在地图上画出来时，那片土地仿佛是空的，但在多数情况下，人们已经在那里世代居住。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>usually do 通常会",A
"value<br><span style='font-size:14px'>Interest, meanwhile, has a practical <b>value</b> that is easy to overlook: students who are genuinely curious study harder, absorb material faster, and are more willing to persist when a course becomes difficult.</span>",n./v. ★价值 / 价格 / 重要性 / 重视 / 评价<br>与此同时，兴趣有一种容易被忽视的实用价值：真正好奇的学生学得更投入、吸收更快，也更愿意在课程变难时坚持下去。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>of great value 很有价值,A
"whether<br><span style='font-size:14px'><b>Whether</b> such rules would work is uncertain, but the debate has made one thing clear: the modern supermarket is not a neutral space.</span>","conj. ★是否 / 不管,无论<br>这类规定是否有效尚不确定，但这场争论把一件事说清楚了：现代超市不是一个中立的空间。<br><i>2022年12月 第1套 · 仔细阅读 · Passage One</i><br>whether or not 是否",A
"within<br><span style='font-size:14px'>Where villagers are employed as guides, or where a proportion of the entrance fee is returned to the community, attitudes change <b>within</b> a few years, and local residents begin to report illegal hunting themselves.</span>",prep. ★在…之内 / 在…里面 / 不超过 / 在内部<br>在村民被雇来做导游、或门票收入有一部分返还给社区的地方，几年之内态度就会转变，当地居民甚至会主动举报非法狩猎。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>within reach 在够得着的范围内,A
"young<br><span style='font-size:14px'>For decades, the standard advice given to ambitious <b>young</b> workers was to change jobs every few years, since moving was the fastest way to raise a salary.</span>",adj./n. ★年轻的 / 幼小的 / 年轻人 / 幼崽<br>几十年来，给有抱负的年轻人的标准建议是每隔几年换一次工作，因为跳槽是涨薪最快的途径。<br><i>2023年3月 第1套 · 仔细阅读 · Passage One</i><br>young people 年轻人,A
"adult<br><span style='font-size:14px'>Items that generate the highest profit are positioned at eye level, while cheaper alternatives are placed on the lowest shelves, where <b>adults</b> rarely look and children do.</span>",n./adj. ★成年人 / 成年动物 / 成年的 / 成熟的 / 老成的<br>利润最高的商品被摆在视线高度，而便宜的替代品被放在最低一层，成年人很少往那里看，孩子倒是看得到。<br><i>2022年12月 第1套 · 仔细阅读 · Passage One</i><br>adult education 成人教育,A
amount<br><span style='font-size:14px'>Several large studies have found only a weak connection between the <b>amount</b> of time people spend online and how lonely they feel.</span>,"n./v. ★数量,总额 / 总计<br>几项大型研究发现，人们上网时间的长短与孤独感之间只有微弱的联系。<br><i>2024年6月 第1套 · 仔细阅读 · Passage Two</i><br>a large amount of 大量的",A
"between<br><span style='font-size:14px'>The debate is usually presented as a choice <b>between</b> idealism and realism, but the evidence does not support such a sharp distinction.</span>",prep. ★在…之间 / 在…中间<br>这场争论通常被描述为理想主义与现实主义之间的选择，但证据并不支持如此泾渭分明的划分。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>between you and me 私下说,A
"clear<br><span style='font-size:14px'>A sensible approach is to treat employment data as information rather than as an instruction, and to ask how a subject can be combined with skills that employers value, such as writing <b>clearly</b>, analysing data or speaking another language.</span>",adj./v. ★清楚的 / 明显的 / 清除 / 晴朗的<br>明智的做法是把就业数据当作信息而不是指令，并思考如何把一个专业与雇主看重的能力结合起来，比如写得清楚、会分析数据或会说一门外语。<br><i>2021年6月 第1套 · 仔细阅读 · Passage Two</i><br>make clear 说明,A
come<br><span style='font-size:14px'>Economists call this the transaction utility: the pleasure <b>comes</b> not from the object but from the bargain itself.</span>,"v. ★来 / 到达 / 发生 / 变得<br>经济学家称之为交易效用：快感不来自商品本身，而来自""捡了便宜""这件事。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>come true 实现",A
"country<br><span style='font-size:14px'>Unsurprisingly, resentment follows, and in several <b>countries</b> poaching increased after protection was introduced.</span>",n. ★国家 / 乡村 / 地区<br>怨恨随之而来，毫不意外，在几个国家，保护措施出台后偷猎反而增加了。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>developing country 发展中国家,A
"enjoy<br><span style='font-size:14px'>to the question ""will I regret leaving it? People are not irrational to <b>enjoy</b> a bargain.</span>","v. ★享受,喜爱 / 拥有<br>人们喜欢捡便宜并不算不理性。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i><br>enjoy oneself 玩得开心",A
"failure<br><span style='font-size:14px'>Praise for intelligence teaches that ability is a fixed quantity that can be lost at any moment, so <b>failure</b> becomes a threat to identity.</span>",n. ★失败 / 故障 / 失败者<br>夸聪明，是在教他能力是固定的量，随时可能失去，于是失败就成了对自我的威胁。<br><i>2022年6月 第1套 · 仔细阅读 · Passage One</i><br>failure to do sth 未能做某事,A
"food<br><span style='font-size:14px'>Critics reply that the layout is designed to defeat self-control, and several countries have discussed regulations requiring stores to place healthy <b>food</b> in prominent positions.</span>","n. ★食物,食品 / 养料<br>批评者则反驳说，这种布局就是设计来打败自制力的，一些国家已经在讨论立法，要求商店把健康食品放在显眼位置。<br><i>2022年12月 第1套 · 仔细阅读 · Passage One</i><br>food waste 食物浪费",A
"increase<br><span style='font-size:14px'>Unsurprisingly, resentment follows, and in several countries poaching <b>increased</b> after protection was introduced.</span>","n./v. ★增加,增长<br>怨恨随之而来，毫不意外，在几个国家，保护措施出台后偷猎反而增加了。<br><i>2021年12月 第1套 · 仔细阅读 · Passage Two</i><br>increase by 增加了",A
"like<br><span style='font-size:14px'>In such circumstances, a familiar job where the rules are known feels less <b>like</b> a trap and more like a form of security.</span>","prep./v. ★像,如同 / 喜欢 / 想要<br>在这种情况下，一份规则清楚的熟悉工作，感觉就不像牢笼，而像一种安全感。<br><i>2023年3月 第1套 · 仔细阅读 · Passage One</i><br>feel like 想要",A
once<br><span style='font-size:14px'>Buying second-hand goods was <b>once</b> regarded as a sign that a family could not afford new things.</span>,adv./conj. ★一次 / 曾经 / 一旦<br>买二手货曾经被看作是一个家庭买不起新东西的标志。<br><i>2021年12月 第1套 · 长篇阅读 · Second-hand Markets</i><br>at once 立刻,A
own<br><span style='font-size:14px'>Doctors also report that some patients speak more frankly in their <b>own</b> living rooms than they do in a consulting room.</span>,adj./v. ★自己的 / 拥有 / 承认<br>医生还反映，有些病人在自家客厅里说得比在诊室里更坦率。<br><i>2022年12月 第1套 · 仔细阅读 · Passage Two</i><br>on one's own 独自,A
percent<br><span style='font-size:14px'>A label that announces fifty <b>percent</b> off does something strange to the human mind.</span>,n. ★百分比<br>一张写着五折的标签，会对人的心智产生奇怪的作用。<br><i>2021年12月 第1套 · 仔细阅读 · Passage One</i>,A
plastic<br><span style='font-size:14px'><b>Plastic</b> pollution has moved from the edge of public discussion to the centre of it.</span>,n./adj. ★塑料 / 塑料制品 / 塑胶的 / 可塑的 / 造作的<br>塑料污染已经从公众讨论的边缘走到了中心。<br><i>2024年6月 第1套 · 仔细阅读 · Passage One</i><br>plastic waste 塑料垃圾,A
